,base,GenSR,Sublex_Score
3754097,l-u-f-o-ch,l-u-f-ch-a,0.0439842299919828
3754098,n-u-fj-e-ch,n-u-f-ch-a,0.0324473985192866
3754099,lj-i-f-o-ch,lj-i-f-ch-a,0.0439842299919828
3754100,f-o-ch,f-ch-a,0.0439842299919828
3754108,fj-e-ch,f-ch-a,0.0324473985192866
3754172,zj-i-fj-e-ch,zj-i-f-ch-a,0.0324473985192866
3754245,l-a-f-o-ch,l-a-f-ch-a,0.0439842299919828
3754374,k-a-f-o-ch,k-a-f-ch-a,0.0439842299919828
3754375,f-o-ch-v,f-ch-v-a,2.2623475457953626e-07
3754402,f-ch-o-v,f-ch-v-a,0.1628323514181167
3754410,mj-i-f-ch-e-v,mj-i-f-ch-v-a,0.1628323514181167
3754411,f-ch-e-v,f-ch-v-a,0.1628323514181167
3754474,k-u-f-ch-e-v,k-u-f-ch-v-a,0.1628323514181167
3754475,f-o-ch-l,f-ch-l-a,4.344097570224206e-07
3754476,g-a-f-ch-o-l,g-a-f-ch-l-a,0.25267427513105
3754477,f-ch-o-l,f-ch-l-a,0.25267427513105
3754478,f-ch-e-l,f-ch-l-a,0.25267427513105
3754479,fj-e-ch-l,f-ch-l-a,
3754480,kj-i-f-ch-e-l,kj-i-f-ch-l-a,0.25267427513105
3754481,b-a-f-ch-e-l,b-a-f-ch-l-a,0.25267427513105
3754482,t-a-f-ch-o-l,t-a-f-ch-l-a,0.25267427513105
3754483,b-u-f-ch-e-n,b-u-f-ch-n-a,0.4676945729259231
3754484,f-o-ch-n,f-ch-n-a,2.44950727079e-05
3754492,m-u-f-ch-e-n,m-u-f-ch-n-a,0.4676945729259231
3754493,k-u-f-ch-e-n,k-u-f-ch-n-a,0.4676945729259231
3754494,zh-i-f-o-ch-n,zh-i-f-ch-n-a,2.44950727079e-05
3754503,f-ch-o-n,f-ch-n-a,0.4676945729259231
3754504,f-ch-e-n,f-ch-n-a,0.4676945729259231
3754505,zh-i-f-o-ch-p,zh-i-f-ch-p-a,7.485192081986009e-07
3754506,t-a-f-ch-o-p,t-a-f-ch-p-a,0.0086217292173004
3754507,fj-e-ch-p,f-ch-p-a,
3754534,zj-i-f-ch-o-p,zj-i-f-ch-p-a,0.0086217292173004
3754535,g-u-fj-e-ch-p,g-u-f-ch-p-a,
3754590,n-u-f-ch-o-p,n-u-f-ch-p-a,0.0086217292173004
3754591,f-o-ch-p,f-ch-p-a,7.485192081986009e-07
3754607,f-ch-e-p,f-ch-p-a,0.0086217292173004
3754608,f-o-ch-r,f-ch-r-a,3.9159905796173373e-10
3754616,f-ch-e-r,f-ch-r-a,0.0253479318496227
3754624,zj-i-f-o-ch-r,zj-i-f-ch-r-a,3.9159905796173373e-10
3754625,l-a-fj-e-ch-r,l-a-f-ch-r-a,
3754642,m-a-fj-e-ch-r,m-a-f-ch-r-a,
3754643,z-u-f-ch-o-r,z-u-f-ch-r-a,0.0253479318496227
3754644,fj-e-ch-r,f-ch-r-a,
3754645,r-a-f-ch-o-r,r-a-f-ch-r-a,0.0253479318496227
3754646,fj-e-ch-s,f-ch-s-a,
3754654,zh-u-fj-e-ch-s,zh-u-f-ch-s-a,
3754655,f-ch-e-s,f-ch-s-a,0.2392459255838618
3754744,f-ch-e-f,f-ch-f-a,0.00033973302387343214
3754745,pj-i-f-ch-o-f,pj-i-f-ch-f-a,0.00033973302387343214
3754746,fj-e-ch-f,f-ch-f-a,
3754754,b-u-f-o-ch-f,b-u-f-ch-f-a,8.521476357862011e-13
3754755,r-a-fj-e-ch-f,r-a-f-ch-f-a,
3754756,f-o-ch-f,f-ch-f-a,8.521476357862011e-13
3754757,x-a-f-ch-o-f,x-a-f-ch-f-a,0.00033973302387343214
3754766,f-ch-o-sh,f-ch-sh-a,0.0240520492870392
3754830,kj-i-f-ch-e-sh,kj-i-f-ch-sh-a,0.0240520492870392
3754895,fj-e-ch-sh,f-ch-sh-a,
3754896,f-ch-e-sh,f-ch-sh-a,0.0240520492870392
3754961,f-o-ch-sh,f-ch-sh-a,5.6065615509400405e-09
3754962,mj-i-f-ch-e-sh,mj-i-f-ch-sh-a,0.0240520492870392
3755027,f-o-sh,f-sh-a,0.6958119165354145
3755081,zj-i-fj-e-sh,zj-i-f-sh-a,0.6543011253962765
3755082,fj-e-sh,f-sh-a,0.6543011253962765
3757157,gj-i-fj-e-sh,gj-i-f-sh-a,0.6543011253962765
3757158,k-a-f-o-sh,k-a-f-sh-a,0.6958119165354145
3759207,fj-e-sh-l,f-sh-l-a,
3759215,n-u-fj-e-sh-l,n-u-f-sh-l-a,
3759216,f-sh-e-l,f-sh-l-a,0.6666666666666666
3759224,k-u-fj-e-sh-l,k-u-f-sh-l-a,
3759225,f-o-sh-l,f-sh-l-a,0.0014293713871383
3759233,bj-i-fj-e-sh-l,bj-i-f-sh-l-a,
3759234,xj-i-fj-e-sh-l,xj-i-f-sh-l-a,
3759235,z-u-f-sh-e-l,z-u-f-sh-l-a,0.6666666666666666
3759236,r-u-f-o-sh-l,r-u-f-sh-l-a,0.0014293713871383
3759245,f-sh-o-l,f-sh-l-a,0.6666666666666666
3759262,f-o-sh-m,f-sh-m-a,0.0014293713871383
3759263,l-a-f-o-sh-m,l-a-f-sh-m-a,0.0014293713871383
3759264,fj-e-sh-m,f-sh-m-a,
3759272,f-sh-o-m,f-sh-m-a,0.6666666666666666
3759280,x-u-f-sh-o-m,x-u-f-sh-m-a,0.6666666666666666
3759289,f-sh-e-m,f-sh-m-a,0.6666666666666666
3759298,f-sh-o-n,f-sh-n-a,0.6666666666666666
3759314,f-o-sh-n,f-sh-n-a,0.0004421212367709
3759322,zh-u-f-sh-o-n,zh-u-f-sh-n-a,0.6666666666666666
3759323,rj-i-f-o-sh-n,rj-i-f-sh-n-a,0.0004421212367709
3759324,fj-e-sh-n,f-sh-n-a,
3759340,rj-i-f-sh-e-n,rj-i-f-sh-n-a,0.6666666666666666
3759349,r-a-fj-e-sh-n,r-a-f-sh-n-a,
3759350,f-sh-e-n,f-sh-n-a,0.6666666666666666
3759351,zj-i-f-o-sh-n,zj-i-f-sh-n-a,0.0004421212367709
3759352,rj-i-f-o-sh-p,rj-i-f-sh-p-a,3.84039766512e-05
3759353,s-u-f-sh-e-p,s-u-f-sh-p-a,0.0345699666669916
3759354,rj-i-f-sh-o-p,rj-i-f-sh-p-a,0.0345699666669916
3759355,zh-u-fj-e-sh-p,zh-u-f-sh-p-a,
3759356,f-sh-o-p,f-sh-p-a,0.0345699666669916
3759357,f-sh-e-p,f-sh-p-a,0.0345699666669916
3759358,fj-e-sh-p,f-sh-p-a,
3759359,kj-i-f-sh-o-p,kj-i-f-sh-p-a,0.0345699666669916
3759360,f-o-sh-p,f-sh-p-a,3.84039766512e-05
3759361,g-u-f-sh-o-r,g-u-f-sh-r-a,0.0056379316607571995
3759369,sj-i-fj-e-sh-r,sj-i-f-sh-r-a,
3759370,fj-e-sh-r,f-sh-r-a,
3759371,zh-u-fj-e-sh-r,zh-u-f-sh-r-a,
3759372,sh-a-fj-e-sh-r,sh-a-f-sh-r-a,
3759381,zh-u-fj-e-sh-s,zh-u-f-sh-s-a,
3759382,f-o-sh-s,f-sh-s-a,7.562055452229401e-07
3759383,sj-i-fj-e-sh-s,sj-i-f-sh-s-a,
3759384,sh-i-f-sh-o-s,sh-i-f-sh-s-a,0.0455865481895509
3759385,f-sh-o-s,f-sh-s-a,0.0455865481895509
3759386,r-a-f-o-sh-s,r-a-f-sh-s-a,7.562055452229401e-07
3759387,tj-i-fj-e-sh-t,tj-i-f-sh-t-a,
3759388,zh-i-f-sh-o-t,zh-i-f-sh-t-a,0.6666666666666666
3759389,fj-e-sh-t,f-sh-t-a,
3759390,f-o-sh-t,f-sh-t-a,0.0014293713871383
3759391,lj-i-f-sh-e-t,lj-i-f-sh-t-a,0.6666666666666666
3759392,zh-u-f-sh-e-t,zh-u-f-sh-t-a,0.6666666666666666
3759393,f-sh-e-t,f-sh-t-a,0.6666666666666666
3759394,x-u-f-sh-o-x,x-u-f-sh-x-a,0.0048979225333056
3759395,f-sh-o-x,f-sh-x-a,0.0048979225333056
3759396,l-a-f-o-sh-x,l-a-f-sh-x-a,5.306273521003518e-08
3759397,fj-e-sh-x,f-sh-x-a,
3759398,f-o-sh-x,f-sh-x-a,5.306273521003518e-08
3759399,l-u-fj-e-sh-x,l-u-f-sh-x-a,
3759400,z-u-f-sh-e-x,z-u-f-sh-x-a,0.0048979225333056
3759401,f-sh-o-ch,f-sh-ch-a,0.0163829582103071
3759409,sh-u-f-sh-o-ch,sh-u-f-sh-ch-a,0.0163829582103071
3759417,kj-i-f-o-sh-ch,kj-i-f-sh-ch-a,6.9668217793e-06
3759418,fj-e-sh-ch,f-sh-ch-a,
3759426,f-o-sh-ch,f-sh-ch-a,6.9668217793e-06
3759443,f-sh-e-ch,f-sh-ch-a,0.0163829582103071
3759452,t-a-xj-e-v,t-a-x-v-a,0.470855560345292
3759453,sh-a-xj-e-v,sh-a-x-v-a,0.470855560345292
3759454,x-o-v,x-v-a,0.6666666666666666
3759518,l-a-xj-e-v,l-a-x-v-a,0.470855560345292
3759519,xj-e-v,x-v-a,0.470855560345292
3759637,tj-i-x-o-v,tj-i-x-v-a,0.6666666666666666
3759729,m-a-x-o-v,m-a-x-v-a,0.6666666666666666
3759794,x-o-l,x-l-a,0.6666666666666666
3759858,xj-e-l,x-l-a,0.4739485691215956
3760114,b-u-xj-e-l,b-u-x-l-a,0.2025853625194648
3760115,pj-i-xj-e-l,pj-i-x-l-a,0.3290990378574741
3760180,zj-i-x-o-l,zj-i-x-l-a,0.6666666666666666
3760309,xj-e-m,x-m-a,0.1031029008732804
3760310,x-o-m,x-m-a,0.5415045548579727
3760337,x-a-x-o-m,x-a-x-m-a,0.5415045548579727
3760338,r-a-x-o-m,r-a-x-m-a,0.5415045548579727
3760339,r-a-xj-e-m,r-a-x-m-a,0.1031029008732804
3760367,n-u-xj-e-m,n-u-x-m-a,0.0342173367820893
3760395,zh-i-x-o-m,zh-i-x-m-a,0.5415045548579727
3760396,pj-i-x-o-m-v,pj-i-x-m-v-a,1.855149040376739e-07
3760397,b-u-x-o-m-v,b-u-x-m-v-a,1.855149040376739e-07
3760398,x-mj-e-v,x-m-v-a,4.19495769238e-05
3760425,lj-i-xj-e-m-v,lj-i-x-m-v-a,
3760426,sj-i-x-m-o-v,sj-i-x-m-v-a,0.0007135205141216
3760427,xj-e-m-v,x-m-v-a,
3761156,l-a-x-mj-e-v,l-a-x-m-v-a,4.19495769238e-05
3761886,sh-a-xj-e-m-v,sh-a-x-m-v-a,
3761887,x-m-o-v,x-m-v-a,0.0007135205141216
3761914,zh-a-x-m-o-v,zh-a-x-m-v-a,0.0007135205141216
3761915,p-u-x-m-o-v,p-u-x-m-v-a,0.0007135205141216
3761916,l-u-x-o-m-v,l-u-x-m-v-a,1.855149040376739e-07
3761917,x-o-m-v,x-m-v-a,1.855149040376739e-07
3761971,l-u-x-mj-e-v,l-u-x-m-v-a,4.19495769238e-05
3762701,tj-i-x-mj-e-v,tj-i-x-m-v-a,4.19495769238e-05
3762729,x-u-x-m-o-v,x-u-x-m-v-a,0.0007135205141216
3763486,m-a-x-mj-e-v,m-a-x-m-v-a,4.19495769238e-05
3764945,z-u-xj-e-m-v,z-u-x-m-v-a,
3764973,t-a-x-mj-e-v,t-a-x-m-v-a,4.19495769238e-05
3764974,m-u-xj-e-m-v,m-u-x-m-v-a,
3764975,b-a-x-mj-e-v,b-a-x-m-v-a,4.19495769238e-05
3765705,x-u-x-mj-e-v,x-u-x-m-v-a,4.19495769238e-05
3766462,l-u-xj-e-m-v,l-u-x-m-v-a,
3766463,g-a-x-m-o-v,g-a-x-m-v-a,0.0007135205141216
3766491,m-u-x-m-o-v,m-u-x-m-v-a,0.0007135205141216
3766492,r-a-x-m-o-v,r-a-x-m-v-a,0.0007135205141216
3767222,kj-i-x-mj-e-n,kj-i-x-m-n-a,0.0031632087675588
3767223,xj-e-m-n,x-m-n-a,
3768223,x-o-m-n,x-m-n-a,2.69341095571e-05
3768287,zh-a-xj-e-m-n,zh-a-x-m-n-a,
3768288,x-a-xj-e-m-n,x-a-x-m-n-a,
3771353,t-u-x-mj-e-n,t-u-x-m-n-a,0.0031632087675588
3772354,b-u-xj-e-m-n,b-u-x-m-n-a,
3773355,x-m-o-n,x-m-n-a,0.0218498531604013
3773571,l-u-xj-e-m-n,l-u-x-m-n-a,
3774572,zh-u-x-o-m-n,zh-u-x-m-n-a,2.69341095571e-05
3774580,g-u-xj-e-m-n,g-u-x-m-n-a,
3774581,r-u-x-o-m-n,r-u-x-m-n-a,2.69341095571e-05
3774798,zh-a-x-m-o-n,zh-a-x-m-n-a,0.0218498531604013
3774799,tj-i-x-o-m-n,tj-i-x-m-n-a,2.69341095571e-05
3774800,zh-i-xj-e-m-n,zh-i-x-m-n-a,
3775017,tj-i-x-mj-e-n,tj-i-x-m-n-a,0.0031632087675588
3775082,zh-u-x-mj-e-n,zh-u-x-m-n-a,0.0031632087675588
3775083,r-a-x-m-o-n,r-a-x-m-n-a,0.0218498531604013
3776092,pj-i-xj-e-m-n,pj-i-x-m-n-a,
3776093,rj-i-xj-e-m-n,rj-i-x-m-n-a,
3776310,m-u-xj-e-m-n,m-u-x-m-n-a,
3777743,s-u-x-o-m-n,s-u-x-m-n-a,2.69341095571e-05
3778744,r-u-x-m-o-n,r-u-x-m-n-a,0.0218498531604013
3778809,t-a-xj-e-m-n,t-a-x-m-n-a,
3778810,l-a-x-o-s,l-a-x-s-a,0.9239480012956562
3778811,pj-i-xj-e-s,pj-i-x-s-a,0.8244758228468635
3778812,x-o-s,x-s-a,0.9239480012956562
3778820,zh-i-x-o-s,zh-i-x-s-a,0.9239480012956562
3778821,xj-e-s,x-s-a,0.8961320006375039
3778822,g-u-x-o-s,g-u-x-s-a,0.9239480012956562
3778823,mj-i-x-o-s,mj-i-x-s-a,0.9239480012956562
3778832,p-u-xj-e-s,p-u-x-s-a,0.7086789056715815
3778833,b-u-xj-e-s,b-u-x-s-a,0.7086789056715815
3778834,k-u-x-o-s,k-u-x-s-a,0.9239480012956562
3778835,x-o-f,x-f-a,0.06808620214352311
3778862,xj-e-f,x-f-a,0.0545779724307692
3778870,r-a-x-o-f,r-a-x-f-a,0.06808620214352311
3778871,b-u-x-o-f,b-u-x-f-a,0.06808620214352311
3778907,zh-u-x-o-f,zh-u-x-f-a,0.06808620214352311
3778935,m-a-x-o-f,m-a-x-f-a,0.06808620214352311
3778936,g-u-xj-e-f,g-u-x-f-a,0.0160163256815686
3778937,lj-i-x-o-f,lj-i-x-f-a,0.06808620214352311
3778938,gj-i-x-o-f,gj-i-x-f-a,0.06808620214352311
3778939,sh-a-xj-e-f,sh-a-x-f-a,0.0545779724307692
3778940,p-u-x-o-f,p-u-x-f-a,0.06808620214352311
3778941,sj-i-xj-e-f-v,sj-i-x-f-v-a,
3778942,sh-i-xj-e-f-v,sh-i-x-f-v-a,
3778943,x-a-x-f-o-v,x-a-x-f-v-a,0.0177252261646066
3778944,xj-i-x-o-f-v,xj-i-x-f-v-a,3.8818736146e-06
3778945,xj-e-f-v,x-f-v-a,
3778953,x-fj-e-v,x-f-v-a,0.0025374921742611
3778988,gj-i-x-o-f-v,gj-i-x-f-v-a,3.8818736146e-06
3779016,zh-a-x-f-o-v,zh-a-x-f-v-a,0.0177252261646066
3779044,xj-i-x-f-o-v,xj-i-x-f-v-a,0.0177252261646066
3779045,x-o-f-v,x-f-v-a,3.8818736146e-06
3779046,x-f-o-v,x-f-v-a,0.0177252261646066
3779047,g-u-xj-e-f-v,g-u-x-f-v-a,
3779048,tj-i-xj-e-f-m,tj-i-x-f-m-a,
3779049,kj-i-x-fj-e-m,kj-i-x-f-m-a,0.0526028690732918
3779050,zh-i-xj-e-f-m,zh-i-x-f-m-a,
3779051,b-u-xj-e-f-m,b-u-x-f-m-a,
3779052,tj-i-x-fj-e-m,tj-i-x-f-m-a,0.0526028690732918
3779053,lj-i-x-fj-e-m,lj-i-x-f-m-a,0.0526028690732918
3779054,kj-i-x-f-o-m,kj-i-x-f-m-a,0.1822616423950739
3779055,x-fj-e-m,x-f-m-a,0.0526028690732918
3779056,b-u-x-o-f-m,b-u-x-f-m-a,0.0003008729471772
3779057,bj-i-x-o-f-p,bj-i-x-f-p-a,5.6412550904e-06
3779058,x-o-f-p,x-f-p-a,5.6412550904e-06
3779059,sh-i-x-f-o-p,sh-i-x-f-p-a,0.004015314960855
3779060,x-fj-e-p,x-f-p-a,0.0009711942686044
3779068,n-u-x-f-o-p,n-u-x-f-p-a,0.004015314960855
3779069,zh-u-x-fj-e-p,zh-u-x-f-p-a,0.0009711942686044
3779078,xj-e-f-p,x-f-p-a,
3779079,xj-e-f-x,x-f-x-a,
3779087,x-f-o-x,x-f-x-a,0.0098656805299554
3779088,m-u-x-fj-e-x,m-u-x-f-x-a,0.0057032469088884
3779089,p-u-x-fj-e-x,p-u-x-f-x-a,0.0057032469088884
3779090,zj-i-x-f-o-x,zj-i-x-f-x-a,0.0098656805299554
3779091,kj-i-x-fj-e-x,kj-i-x-f-x-a,0.0057032469088884
3779092,lj-i-xj-e-f-x,lj-i-x-f-x-a,
3779101,zh-i-xj-e-f-ch,zh-i-x-f-ch-a,
3779102,x-fj-e-ch,x-f-ch-a,0.0126667328208454
3779110,l-u-x-f-o-ch,l-u-x-f-ch-a,0.0156647022349276
3779119,xj-e-f-ch,x-f-ch-a,
3779120,x-a-x-f-o-ch,x-a-x-f-ch-a,0.0156647022349276
3779121,x-f-o-ch,x-f-ch-a,0.0156647022349276
3779122,sj-i-x-o-f-ch,sj-i-x-f-ch-a,3.4865277015e-06
3779123,k-u-x-fj-e-ch,k-u-x-f-ch-a,0.0126667328208454
3779124,sj-i-x-f-o-ch,sj-i-x-f-ch-a,0.0156647022349276
3779125,x-o-f-ch,x-f-ch-a,3.4865277015e-06
3779126,g-a-xj-e-f-ch,g-a-x-f-ch-a,
3779127,x-f-o-sh,x-f-sh-a,0.0245236474568099
3779135,bj-i-xj-e-f-sh,bj-i-x-f-sh-a,
3779136,g-u-xj-e-f-sh,g-u-x-f-sh-a,
3779137,p-u-x-fj-e-sh,p-u-x-f-sh-a,0.0214363028497788
3779138,x-o-f-sh,x-f-sh-a,8.801719412883606e-07
3779139,x-fj-e-sh,x-f-sh-a,0.0214363028497788
3779140,mj-i-x-fj-e-sh,mj-i-x-f-sh-a,0.0214363028497788
3779141,xj-i-x-f-o-sh,xj-i-x-f-sh-a,0.0245236474568099
3779150,pj-i-xj-e-f-sh,pj-i-x-f-sh-a,
3779151,l-u-xj-e-ch,l-u-x-ch-a,0.0014322590710953
3779152,x-o-ch,x-ch-a,0.0065706945495441005
3779153,xj-e-ch,x-ch-a,0.0050611025248001
3779180,rj-i-x-o-ch,rj-i-x-ch-a,0.0065706945495441005
3779181,x-a-xj-e-ch,x-a-x-ch-a,0.0050611025248001
3779182,g-a-x-o-ch,g-a-x-ch-a,0.0065706945495441005
3779237,x-o-ch-v,x-ch-v-a,2.4942505555258335e-08
3779301,xj-e-ch-v,x-ch-v-a,
3779430,zh-u-x-o-ch-v,zh-u-x-ch-v-a,2.4942505555258335e-08
3779438,zh-a-x-o-ch-v,zh-a-x-ch-v-a,2.4942505555258335e-08
3779503,x-u-xj-e-ch-v,x-u-x-ch-v-a,
3779512,x-ch-e-v,x-ch-v-a,0.0137561561313652
3779513,xj-e-ch-l,x-ch-l-a,
3779529,x-ch-e-l,x-ch-l-a,0.0236642898559612
3779545,x-a-x-ch-e-l,x-a-x-ch-l-a,0.0236642898559612
3779546,zh-a-x-o-ch-l,zh-a-x-ch-l-a,4.7893922420876e-08
3779547,zh-a-xj-e-ch-n,zh-a-x-ch-n-a,
3779548,t-a-xj-e-ch-n,t-a-x-ch-n-a,
3779549,mj-i-x-ch-o-n,mj-i-x-ch-n-a,0.060038255847491305
3779550,x-ch-e-n,x-ch-n-a,0.060038255847491305
3779551,l-a-x-ch-e-n,l-a-x-ch-n-a,0.060038255847491305
3779552,x-o-ch-n,x-ch-n-a,2.7006534927e-06
3779553,m-a-x-ch-o-n,m-a-x-ch-n-a,0.060038255847491305
3779554,b-a-xj-e-ch-n,b-a-x-ch-n-a,
3779555,b-a-x-o-ch-p,b-a-x-ch-p-a,8.25246908653893e-08
3779556,x-ch-o-p,x-ch-p-a,0.0006296164218696
3779557,s-u-x-ch-e-p,s-u-x-ch-p-a,0.0006296164218696
3779558,zj-i-xj-e-ch-p,zj-i-x-ch-p-a,
3779559,xj-e-ch-p,x-ch-p-a,
3779560,k-u-xj-e-ch-p,k-u-x-ch-p-a,
3779561,m-a-x-o-ch-p,m-a-x-ch-p-a,8.25246908653893e-08
3779562,x-a-x-ch-e-p,x-a-x-ch-p-a,0.0006296164218696
3779563,sh-i-xj-e-ch-p,sh-i-x-ch-p-a,
3779564,x-ch-e-r,x-ch-r-a,0.0018600566975172002
3779572,mj-i-x-ch-e-r,mj-i-x-ch-r-a,0.0018600566975172002
3779581,x-ch-o-r,x-ch-r-a,0.0018600566975172002
3779589,p-u-x-o-ch-r,p-u-x-ch-r-a,4.3217197460126225e-11
3779590,m-u-xj-e-ch-r,m-u-x-ch-r-a,
3779599,b-a-x-ch-o-s,b-a-x-ch-s-a,0.0220527600929011
3779600,x-o-ch-s,x-ch-s-a,1.2183884601209541e-08
3779601,xj-e-ch-s,x-ch-s-a,
3779655,g-u-x-ch-e-s,g-u-x-ch-s-a,0.0220527600929011
3779683,x-ch-e-s,x-ch-s-a,0.0220527600929011
3779684,zh-a-xj-e-ch-f,zh-a-x-ch-f-a,
3779685,sj-i-x-ch-e-f,sj-i-x-ch-f-a,2.4328073599670688e-05
3779686,x-u-x-o-ch-f,x-u-x-ch-f-a,9.394972448247512e-14
3779687,x-o-ch-f,x-ch-f-a,9.394972448247512e-14
3779688,sj-i-x-ch-o-f,sj-i-x-ch-f-a,2.4328073599670688e-05
3779689,x-ch-e-sh,x-ch-sh-a,0.0017631180046447
3779697,xj-e-ch-sh,x-ch-sh-a,
3779698,kj-i-x-o-ch-sh,kj-i-x-ch-sh-a,6.181263592265527e-10
3779707,r-a-xj-e-sh,r-a-x-sh-a,0.2230464943577944
3779715,xj-e-sh,x-sh-a,0.2230464943577944
3779716,sh-u-x-o-sh,sh-u-x-sh-a,0.2532817107971165
3779717,zh-i-xj-e-sh,zh-i-x-sh-a,0.135169938948538
3779718,x-o-sh,x-sh-a,0.2532817107971165
3779719,m-a-xj-e-sh,m-a-x-sh-a,0.2230464943577944
3779720,zj-i-x-o-sh,zj-i-x-sh-a,0.2532817107971165
3779721,b-u-x-o-sh,b-u-x-sh-a,0.2532817107971165
3779730,r-u-x-sh-o-l,r-u-x-sh-l-a,0.1338049474569022
3779731,k-u-x-o-sh-l,k-u-x-sh-l-a,0.0001577896203557
3779732,zh-u-x-sh-o-l,zh-u-x-sh-l-a,0.1338049474569022
3779733,t-a-x-sh-o-l,t-a-x-sh-l-a,0.1338049474569022
3779734,xj-e-sh-l,x-sh-l-a,
3779750,b-u-xj-e-sh-l,b-u-x-sh-l-a,
3779751,k-a-x-sh-o-l,k-a-x-sh-l-a,0.1338049474569022
3779752,x-sh-o-m,x-sh-m-a,0.1338049474569022
3779760,xj-e-sh-m,x-sh-m-a,
3779768,kj-i-xj-e-sh-m,kj-i-x-sh-m-a,
3779769,zh-u-x-o-sh-m,zh-u-x-sh-m-a,0.0001577896203557
3779770,zh-u-x-sh-e-m,zh-u-x-sh-m-a,0.1338049474569022
3779779,x-a-x-sh-o-m,x-a-x-sh-m-a,0.1338049474569022
3779780,tj-i-x-sh-o-m,tj-i-x-sh-m-a,0.1338049474569022
3779781,x-sh-e-m,x-sh-m-a,0.1338049474569022
3779805,t-u-x-sh-o-m,t-u-x-sh-m-a,0.1338049474569022
3779806,x-u-x-sh-e-m,x-u-x-sh-m-a,0.1338049474569022
3779807,x-o-sh-n,x-sh-n-a,4.87632809621e-05
3779808,t-a-xj-e-sh-n,t-a-x-sh-n-a,
3779809,xj-e-sh-n,x-sh-n-a,
3779863,m-a-x-sh-e-n,m-a-x-sh-n-a,0.1338049474569022
3779864,x-sh-e-n,x-sh-n-a,0.1338049474569022
3779892,x-a-x-sh-e-n,x-a-x-sh-n-a,0.1338049474569022
3779893,x-a-x-sh-o-p,x-a-x-sh-p-a,0.0027614010513962997
3779894,x-sh-e-p,x-sh-p-a,0.0027614010513962997
3779902,x-o-sh-p,x-sh-p-a,4.2342032819e-06
3779937,xj-e-sh-p,x-sh-p-a,
3779965,g-u-x-o-sh-p,g-u-x-sh-p-a,4.2342032819e-06
3779993,x-sh-o-p,x-sh-p-a,0.0027614010513962997
3779994,r-u-x-sh-o-r,r-u-x-sh-r-a,0.0004164703173417
3779995,m-a-x-o-sh-r,m-a-x-sh-r-a,3.8413256532893074e-08
3779996,xj-e-sh-r,x-sh-r-a,
3780004,x-sh-e-r,x-sh-r-a,0.0004164703173417
3780005,zh-i-x-sh-e-r,zh-i-x-sh-r-a,0.0004164703173417
3780006,x-o-sh-r,x-sh-r-a,3.8413256532893074e-08
3780014,x-sh-o-r,x-sh-r-a,0.0004164703173417
3780031,k-u-x-sh-e-r,k-u-x-sh-r-a,0.0004164703173417
3780032,l-u-x-sh-e-r,l-u-x-sh-r-a,0.0004164703173417
3780033,lj-i-x-o-sh-r,lj-i-x-sh-r-a,3.8413256532893074e-08
3780034,m-u-x-sh-o-s,m-u-x-sh-s-a,0.0034369175117564
3780035,sh-a-x-sh-o-s,sh-a-x-sh-s-a,0.0034369175117564
3780036,lj-i-x-o-sh-s,lj-i-x-sh-s-a,8.337211469454444e-08
3780037,tj-i-x-sh-e-s,tj-i-x-sh-s-a,0.0034369175117564
3780038,gj-i-xj-e-sh-s,gj-i-x-sh-s-a,
3780039,x-o-sh-s,x-sh-s-a,8.337211469454444e-08
3780040,x-sh-o-s,x-sh-s-a,0.0034369175117564
3780041,k-u-x-sh-o-t,k-u-x-sh-t-a,0.1338049474569022
3780042,x-o-sh-t,x-sh-t-a,0.0001577896203557
3781122,sh-i-xj-e-sh-t,sh-i-x-sh-t-a,
3781123,xj-i-x-o-sh-t,xj-i-x-sh-t-a,0.0001577896203557
3781340,tj-i-x-sh-e-x,tj-i-x-sh-x-a,0.0003649437960748
3781341,xj-e-sh-x,x-sh-x-a,
3781349,x-sh-e-x,x-sh-x-a,0.0003649437960748
3781358,b-a-x-sh-o-ch,b-a-x-sh-ch-a,0.001228905061916
3781359,z-u-x-o-sh-ch,z-u-x-sh-ch-a,7.681005221222784e-07
3781360,s-u-xj-e-sh-ch,s-u-x-sh-ch-a,
3781361,xj-i-xj-e-sh-ch,xj-i-x-sh-ch-a,
3781362,r-u-x-sh-o-ch,r-u-x-sh-ch-a,0.001228905061916
3781363,x-sh-o-ch,x-sh-ch-a,0.001228905061916
3781364,xj-e-sh-ch,x-sh-ch-a,
3781372,p-u-x-sh-e-ch,p-u-x-sh-ch-a,0.001228905061916
3781373,x-o-sh-ch,x-sh-ch-a,7.681005221222784e-07
3781374,k-a-x-o-sh-ch,k-a-x-sh-ch-a,7.681005221222784e-07
3781375,x-sh-e-ch,x-sh-ch-a,0.001228905061916
3781391,zh-u-x-sh-o-ch,zh-u-x-sh-ch-a,0.001228905061916
3781400,tj-i-x-sh-o-ch,tj-i-x-sh-ch-a,0.001228905061916
3781401,z-u-xj-e-sh-ch,z-u-x-sh-ch-a,
3781402,ts-o-v,ts-v-a,0.6666666666666666
3781410,k-a-ts-o-v,k-a-ts-v-a,0.6666666666666666
3781411,ts-e-v,ts-v-a,0.6666666666666666
3781419,zh-a-ts-o-v,zh-a-ts-v-a,0.6666666666666666
