,GenSR,YerUR,translit,23-sfcost-prod,Sublex_Score
5129,sh-m-v-a,sh-o_flt-m-v,sh-o-m-v,0.00045045045045045057,1.855149040376739e-07
5130,r-u-sh-m-v-a,r-u-sh-o_flt-m-v,r-u-sh-o-m-v,0.00042229729729729743,1.855149040376739e-07
5131,m-u-sh-m-v-a,m-u-sh-e_flt-m-v,m-u-sh-e-m-v,0.00041946308724832214,1.856087215674105e-07
5132,kj-i-sh-m-v-a,kj-i-sh-m-e_flt-v,kj-i-sh-mj-e-v,0.0013888888888888892,0.0017788633122961
5133,sh-m-v-a,sh-e_flt-m-v,sh-e-m-v,0.0004444444444444445,1.856087215674105e-07
5134,sh-m-v-a,sh-o_flt-m-v,sh-o-m-v,0.00045045045045045057,1.855149040376739e-07
5135,sh-m-v-a,sh-o_flt-m-v,sh-o-m-v,0.00045045045045045057,1.855149040376739e-07
5136,n-u-sh-m-v-a,n-u-sh-m-o_flt-v,n-u-sh-m-o-v,0.0014204545454545457,0.0026378495818008
5137,x-a-sh-m-v-a,x-a-sh-e_flt-m-v,x-a-sh-e-m-v,0.00041666666666666675,1.856087215674105e-07
5138,sh-m-v-a,sh-o_flt-m-v,sh-o-m-v,0.00045045045045045057,1.855149040376739e-07
5139,k-a-sh-m-v-a,k-a-sh-o_flt-m-v,k-a-sh-o-m-v,0.00045045045045045057,1.855149040376739e-07
5140,sh-m-v-a,sh-o_flt-m-v,sh-o-m-v,0.00045045045045045057,1.855149040376739e-07
5141,sh-m-v-a,sh-o_flt-m-v,sh-o-m-v,0.00045045045045045057,1.855149040376739e-07
5142,sh-m-v-a,sh-o_flt-m-v,sh-o-m-v,0.00045045045045045057,1.855149040376739e-07
5143,sh-m-v-a,sh-m-e_flt-v,sh-mj-e-v,0.0015151515151515154,0.0017788633122961
5144,t-a-sh-m-v-a,t-a-sh-o_flt-m-v,t-a-sh-o-m-v,0.00045045045045045057,1.855149040376739e-07
5145,sh-m-n-a,sh-e_flt-m-n,sh-e-m-n,9.009009009009015e-05,2.782172781e-05
5146,sh-m-n-a,sh-o_flt-m-n,sh-o-m-n,9.107468123861564e-05,2.69341095571e-05
5147,pj-i-sh-m-n-a,pj-i-sh-m-o_flt-n,pj-i-sh-m-o-n,0.00039339103068450034,0.1440085904950506
5148,sh-m-n-a,sh-m-o_flt-n,sh-m-o-n,0.00042735042735042746,0.1440085904950506
5149,p-u-sh-m-n-a,p-u-sh-o_flt-m-n,p-u-sh-o-m-n,8.958165367732682e-05,2.69341095571e-05
5150,l-a-sh-m-n-a,l-a-sh-m-o_flt-n,l-a-sh-m-o-n,0.00042735042735042746,0.1440085904950506
5151,zh-a-sh-m-n-a,zh-a-sh-m-e_flt-n,zh-a-sh-mj-e-n,0.00039984006397441013,0.1186789411513419
5152,sh-m-n-a,sh-m-e_flt-n,sh-mj-e-n,0.00041666666666666675,0.1186789411513419
5153,zj-i-sh-m-n-a,zj-i-sh-m-o_flt-n,zj-i-sh-m-o-n,0.00039339103068450034,0.1440085904950506
5154,bj-i-sh-m-n-a,bj-i-sh-o_flt-m-n,bj-i-sh-o-m-n,8.765778401122018e-05,2.69341095571e-05
5155,sh-m-n-a,sh-o_flt-m-n,sh-o-m-n,9.107468123861564e-05,2.69341095571e-05
5156,sh-m-n-a,sh-o_flt-m-n,sh-o-m-n,9.107468123861564e-05,2.69341095571e-05
5157,zh-a-sh-m-n-a,zh-a-sh-e_flt-m-n,zh-a-sh-e-m-n,8.861320336730175e-05,2.782172781e-05
5158,n-u-sh-m-n-a,n-u-sh-m-e_flt-n,n-u-sh-mj-e-n,0.00039984006397441013,0.1186789411513419
5159,sh-m-n-a,sh-o_flt-m-n,sh-o-m-n,9.107468123861564e-05,2.69341095571e-05
5160,sh-m-n-a,sh-m-e_flt-n,sh-mj-e-n,0.00041666666666666675,0.1186789411513419
5161,zh-u-sh-m-n-a,zh-u-sh-m-e_flt-n,zh-u-sh-mj-e-n,0.00039984006397441013,0.1186789411513419
5162,m-a-sh-m-n-a,m-a-sh-m-o_flt-n,m-a-sh-m-o-n,0.00042735042735042746,0.1440085904950506
5163,n-u-sh-m-n-a,n-u-sh-m-e_flt-n,n-u-sh-mj-e-n,0.00039984006397441013,0.1186789411513419
5164,zh-a-sh-m-n-a,zh-a-sh-m-e_flt-n,zh-a-sh-mj-e-n,0.00039984006397441013,0.1186789411513419
5165,sh-m-n-a,sh-m-e_flt-n,sh-mj-e-n,0.00041666666666666675,0.1186789411513419
5166,r-u-sh-m-n-a,r-u-sh-o_flt-m-n,r-u-sh-o-m-n,8.958165367732682e-05,2.69341095571e-05
5167,zj-i-sh-m-n-a,zj-i-sh-o_flt-m-n,zj-i-sh-o-m-n,8.765778401122018e-05,2.69341095571e-05
5168,sh-m-n-a,sh-m-e_flt-n,sh-mj-e-n,0.00041666666666666675,0.1186789411513419
5169,sh-m-n-a,sh-e_flt-m-n,sh-e-m-n,9.009009009009015e-05,2.782172781e-05
5170,sh-m-n-a,sh-o_flt-m-n,sh-o-m-n,9.107468123861564e-05,2.69341095571e-05
5171,sh-m-n-a,sh-e_flt-m-n,sh-e-m-n,9.009009009009015e-05,2.782172781e-05
5172,b-a-sh-m-n-a,b-a-sh-o_flt-m-n,b-a-sh-o-m-n,9.107468123861564e-05,2.69341095571e-05
5173,tj-i-sh-m-n-a,tj-i-sh-e_flt-m-n,tj-i-sh-e-m-n,8.909479686386311e-05,2.782172781e-05
5174,l-u-sh-m-n-a,l-u-sh-e_flt-m-n,l-u-sh-e-m-n,8.909479686386311e-05,2.782172781e-05
5175,sh-m-n-a,sh-o_flt-m-n,sh-o-m-n,9.107468123861564e-05,2.69341095571e-05
5176,sh-m-n-a,sh-o_flt-m-n,sh-o-m-n,9.107468123861564e-05,2.69341095571e-05
5177,sh-u-sh-m-n-a,sh-u-sh-m-o_flt-n,sh-u-sh-m-o-n,0.00040983606557377044,0.1440085904950506
5178,t-u-sh-m-n-a,t-u-sh-e_flt-m-n,t-u-sh-e-m-n,8.909479686386311e-05,2.782172781e-05
5179,sh-m-n-a,sh-o_flt-m-n,sh-o-m-n,9.107468123861564e-05,2.69341095571e-05
5180,kj-i-sh-m-n-a,kj-i-sh-o_flt-m-n,kj-i-sh-o-m-n,8.958165367732682e-05,2.69341095571e-05
5181,s-u-sh-m-n-a,s-u-sh-m-e_flt-n,s-u-sh-mj-e-n,0.00039984006397441013,0.1186789411513419
5182,sh-m-n-a,sh-m-e_flt-n,sh-mj-e-n,0.00041666666666666675,0.1186789411513419
5183,sh-m-n-a,sh-m-o_flt-n,sh-m-o-n,0.00042735042735042746,0.1440085904950506
5184,sh-m-n-a,sh-m-o_flt-n,sh-m-o-n,0.00042735042735042746,0.1440085904950506
5185,sh-a-sh-m-n-a,sh-a-sh-e_flt-m-n,sh-a-sh-e-m-n,9.057971014492754e-05,2.782172781e-05
5186,sh-a-sh-m-n-a,sh-a-sh-m-e_flt-n,sh-a-sh-mj-e-n,0.00041666666666666675,0.1186789411513419
5187,sh-m-n-a,sh-o_flt-m-n,sh-o-m-n,9.107468123861564e-05,2.69341095571e-05
5188,sh-m-n-a,sh-m-e_flt-n,sh-mj-e-n,0.00041666666666666675,0.1186789411513419
5189,r-u-sh-m-n-a,r-u-sh-e_flt-m-n,r-u-sh-e-m-n,8.909479686386311e-05,2.782172781e-05
5190,bj-i-sh-m-n-a,bj-i-sh-m-e_flt-n,bj-i-sh-mj-e-n,0.0003840245775729646,0.1186789411513419
5191,sh-m-n-a,sh-m-e_flt-n,sh-mj-e-n,0.00041666666666666675,0.1186789411513419
5192,g-a-sh-m-n-a,g-a-sh-e_flt-m-n,g-a-sh-e-m-n,9.057971014492754e-05,2.782172781e-05
5193,zj-i-sh-m-n-a,zj-i-sh-m-o_flt-n,zj-i-sh-m-o-n,0.00039339103068450034,0.1440085904950506
5194,sh-m-n-a,sh-m-o_flt-n,sh-m-o-n,0.00042735042735042746,0.1440085904950506
5195,sh-m-n-a,sh-o_flt-m-n,sh-o-m-n,9.107468123861564e-05,2.69341095571e-05
5196,sh-n-a,sh-o_flt-n,sh-o-n,0.5,0.6666666666666666
5197,sh-n-a,sh-o_flt-n,sh-o-n,0.5,0.6666666666666666
5198,bj-i-sh-n-a,bj-i-sh-e_flt-n,bj-i-sh-e-n,0.1111111111111111,0.6666666666666666
5199,sh-u-sh-n-a,sh-u-sh-o_flt-n,sh-u-sh-o-n,0.5,0.6666666666666666
5200,sh-n-a,sh-e_flt-n,sh-e-n,0.3333333333333333,0.6666666666666666
5201,n-u-sh-n-a,n-u-sh-e_flt-n,n-u-sh-e-n,0.5,0.6666666666666666
5202,l-a-sh-n-a,l-a-sh-o_flt-n,l-a-sh-o-n,0.5,0.6666666666666666
5203,bj-i-sh-n-a,bj-i-sh-o_flt-n,bj-i-sh-o-n,0.1111111111111111,0.6666666666666666
5204,t-a-sh-p-a,t-a-sh-e_flt-p,t-a-sh-e-p,0.125,0.0345699666669916
5205,pj-i-sh-p-a,pj-i-sh-e_flt-p,pj-i-sh-e-p,0.06666666666666667,0.0345699666669916
5206,sh-p-a,sh-o_flt-p,sh-o-p,0.25,0.0345699666669916
5207,sh-p-a,sh-o_flt-p,sh-o-p,0.25,0.0345699666669916
5208,r-u-sh-p-a,r-u-sh-e_flt-p,r-u-sh-e-p,0.25,0.0345699666669916
5209,sh-p-a,sh-o_flt-p,sh-o-p,0.25,0.0345699666669916
5210,zj-i-sh-p-a,zj-i-sh-o_flt-p,zj-i-sh-o-p,0.06666666666666667,0.0345699666669916
5211,r-u-sh-p-a,r-u-sh-e_flt-p,r-u-sh-e-p,0.25,0.0345699666669916
5212,m-a-sh-p-a,m-a-sh-o_flt-p,m-a-sh-o-p,0.125,0.0345699666669916
5213,sh-a-sh-p-a,sh-a-sh-e_flt-p,sh-a-sh-e-p,0.125,0.0345699666669916
5214,z-u-sh-p-v-a,z-u-sh-o_flt-p-v,z-u-sh-o-p-v,0.0006134969325153374,2.6563593651e-05
5215,sh-p-v-a,sh-p-e_flt-v,sh-pj-e-v,0.0029239766081871343,0.0395778115910979
5216,m-a-sh-p-v-a,m-a-sh-p-e_flt-v,m-a-sh-pj-e-v,0.0025641025641025637,0.0395778115910979
5217,lj-i-sh-p-v-a,lj-i-sh-p-o_flt-v,lj-i-sh-p-o-v,0.0026315789473684206,0.1229226202635992
5218,sh-a-sh-p-v-a,sh-a-sh-p-o_flt-v,sh-a-sh-p-o-v,0.0026315789473684206,0.1229226202635992
5219,gj-i-sh-p-v-a,gj-i-sh-e_flt-p-v,gj-i-sh-e-p-v,0.0005577244841048521,2.65739210753e-05
5220,sh-p-v-a,sh-o_flt-p-v,sh-o-p-v,0.0006858710562414269,2.6563593651e-05
5221,l-u-sh-p-v-a,l-u-sh-p-e_flt-v,l-u-sh-pj-e-v,0.0029239766081871343,0.0395778115910979
5222,gj-i-sh-p-v-a,gj-i-sh-o_flt-p-v,gj-i-sh-o-p-v,0.0005577244841048521,2.6563593651e-05
5223,pj-i-sh-p-v-a,pj-i-sh-o_flt-p-v,pj-i-sh-o-p-v,0.0005577244841048521,2.6563593651e-05
5224,sj-i-sh-p-m-a,sj-i-sh-o_flt-p-m,sj-i-sh-o-p-m,0.00012345679012345685,0.0006855702448356
5225,sh-p-m-a,sh-p-e_flt-m,sh-pj-e-m,0.0005208333333333332,0.2925277819600505
5226,gj-i-sh-p-m-a,gj-i-sh-p-o_flt-m,gj-i-sh-p-o-m,0.0005128205128205129,0.459196965174628
5227,b-u-sh-p-m-a,b-u-sh-p-o_flt-m,b-u-sh-p-o-m,0.000563063063063063,0.459196965174628
5228,sh-p-m-a,sh-p-o_flt-m,sh-p-o-m,0.000563063063063063,0.459196965174628
5229,sj-i-sh-p-m-a,sj-i-sh-p-o_flt-m,sj-i-sh-p-o-m,0.0005128205128205129,0.459196965174628
5230,sh-a-sh-p-m-a,sh-a-sh-e_flt-p-m,sh-a-sh-e-p-m,0.00012675877804537965,0.0006971684895781
5231,mj-i-sh-p-m-a,mj-i-sh-p-e_flt-m,mj-i-sh-pj-e-m,0.0004977600796416127,0.2925277819600505
5232,sh-p-m-a,sh-o_flt-p-m,sh-o-p-m,0.000129399585921325,0.0006855702448356
5233,sh-p-f-a,sh-p-e_flt-f,sh-pj-e-f,0.00044642857142857125,0.0647669683513162
5234,l-u-sh-p-f-a,l-u-sh-p-e_flt-f,l-u-sh-pj-e-f,0.00044642857142857125,0.0647669683513162
5235,l-a-sh-p-f-a,l-a-sh-p-e_flt-f,l-a-sh-pj-e-f,0.00042789901583226354,0.0647669683513162
5236,sh-p-f-a,sh-p-e_flt-f,sh-pj-e-f,0.00044642857142857125,0.0647669683513162
5237,sh-p-f-a,sh-e_flt-p-f,sh-e-p-f,0.00010262725779967155,3.77633442205e-05
5238,gj-i-sh-p-f-a,gj-i-sh-e_flt-p-f,gj-i-sh-e-p-f,9.908838684106225e-05,3.77633442205e-05
5239,lj-i-sh-p-f-a,lj-i-sh-o_flt-p-f,lj-i-sh-o-p-f,0.00010140959334753063,3.76408871219e-05
5240,zj-i-sh-p-x-a,zj-i-sh-o_flt-p-x,zj-i-sh-o-p-x,6.972528238739365e-05,0.0002053753912284
5241,sh-p-x-a,sh-e_flt-p-x,sh-e-p-x,7.174630506528908e-05,0.0002061828839241
5242,sh-p-x-a,sh-p-o_flt-x,sh-p-o-x,0.00042625745950554113,0.5759237484834987
5243,m-a-sh-p-sh-a,m-a-sh-p-o_flt-sh,m-a-sh-p-o-sh,0.00019058509624547356,0.6958119165354145
5244,sh-p-sh-a,sh-o_flt-p-sh,sh-o-p-sh,4.7682624451649815e-05,0.0001977819331246
5245,sh-p-sh-a,sh-e_flt-p-sh,sh-e-p-sh,4.746084480303749e-05,0.0002080660033428
5246,sh-p-sh-a,sh-p-o_flt-sh,sh-p-o-sh,0.00019623233908948185,0.6958119165354145
5247,m-u-sh-p-sh-a,m-u-sh-o_flt-p-sh,m-u-sh-o-p-sh,4.7682624451649815e-05,0.0001977819331246
5248,sh-p-sh-a,sh-p-e_flt-sh,sh-pj-e-sh,0.00019252984212552934,0.6543011496165653
5249,k-a-sh-p-sh-a,k-a-sh-o_flt-p-sh,k-a-sh-o-p-sh,4.720098178042105e-05,0.0001977819331246
5250,mj-i-sh-p-sh-a,mj-i-sh-p-o_flt-sh,mj-i-sh-p-o-sh,0.00019058509624547356,0.6958119165354145
5251,sh-p-sh-a,sh-p-o_flt-sh,sh-p-o-sh,0.00019623233908948185,0.6958119165354145
5252,mj-i-sh-r-a,mj-i-sh-e_flt-r,mj-i-sh-e-r,0.25,0.1642461822590611
5253,sh-r-a,sh-o_flt-r,sh-o-r,0.5,0.1642461822590611
5254,t-a-sh-r-a,t-a-sh-o_flt-r,t-a-sh-o-r,0.25,0.1642461822590611
5255,sh-r-a,sh-o_flt-r,sh-o-r,0.5,0.1642461822590611
5256,sh-r-a,sh-e_flt-r,sh-e-r,0.3333333333333333,0.1642461822590611
5257,k-u-sh-r-a,k-u-sh-o_flt-r,k-u-sh-o-r,0.25,0.1642461822590611
5258,zj-i-sh-r-a,zj-i-sh-e_flt-r,zj-i-sh-e-r,0.1111111111111111,0.1642461822590611
5259,sh-r-a,sh-e_flt-r,sh-e-r,0.3333333333333333,0.1642461822590611
5260,sh-r-a,sh-o_flt-r,sh-o-r,0.5,0.1642461822590611
5261,b-a-sh-r-a,b-a-sh-o_flt-r,b-a-sh-o-r,0.25,0.1642461822590611
5262,mj-i-sh-r-a,mj-i-sh-e_flt-r,mj-i-sh-e-r,0.25,0.1642461822590611
5263,sh-r-a,sh-e_flt-r,sh-e-r,0.3333333333333333,0.1642461822590611
5264,sh-r-a,sh-o_flt-r,sh-o-r,0.5,0.1642461822590611
5265,sh-r-a,sh-o_flt-r,sh-o-r,0.5,0.1642461822590611
5266,n-u-sh-r-n-a,n-u-sh-r-e_flt-n,n-u-sh-rj-e-n,0.0008503401360544218,0.0061999179723584
5267,t-u-sh-r-n-a,t-u-sh-r-e_flt-n,t-u-sh-rj-e-n,0.0008503401360544218,0.0061999179723584
5268,sh-r-n-a,sh-r-o_flt-n,sh-r-o-n,0.0009250693802035154,0.0070087253191754
5269,g-u-sh-r-n-a,g-u-sh-e_flt-r-n,g-u-sh-e-r-n,0.00018274853801169584,1.1105373562e-06
5270,x-a-sh-r-n-a,x-a-sh-o_flt-r-n,x-a-sh-o-r-n,0.00017467248908296942,1.0751061017e-06
5271,g-u-sh-r-n-a,g-u-sh-r-o_flt-n,g-u-sh-r-o-n,0.0008680555555555553,0.0070087253191754
5272,sh-r-n-a,sh-e_flt-r-n,sh-e-r-n,0.00018986140117714062,1.1105373562e-06
5273,p-u-sh-r-n-a,p-u-sh-o_flt-r-n,p-u-sh-o-r-n,0.00018274853801169584,1.0751061017e-06
5274,z-u-sh-r-n-a,z-u-sh-o_flt-r-n,z-u-sh-o-r-n,0.00017467248908296942,1.0751061017e-06
5275,zh-i-sh-r-n-a,zh-i-sh-e_flt-r-n,zh-i-sh-e-r-n,0.00017467248908296942,1.1105373562e-06
5276,k-u-sh-r-n-a,k-u-sh-o_flt-r-n,k-u-sh-o-r-n,0.00018274853801169584,1.0751061017e-06
5277,sh-i-sh-r-n-a,sh-i-sh-r-o_flt-n,sh-i-sh-r-o-n,0.0008680555555555553,0.0070087253191754
5278,zh-u-sh-r-n-a,zh-u-sh-e_flt-r-n,zh-u-sh-e-r-n,0.00018274853801169584,1.1105373562e-06
5279,r-u-sh-r-n-a,r-u-sh-e_flt-r-n,r-u-sh-e-r-n,0.00018274853801169584,1.1105373562e-06
5280,sh-r-n-a,sh-e_flt-r-n,sh-e-r-n,0.00018986140117714062,1.1105373562e-06
5281,pj-i-sh-r-n-a,pj-i-sh-e_flt-r-n,pj-i-sh-e-r-n,0.00017467248908296942,1.1105373562e-06
5282,sh-r-n-a,sh-o_flt-r-n,sh-o-r-n,0.00019069412662090003,1.0751061017e-06
5283,sh-r-n-a,sh-r-o_flt-n,sh-r-o-n,0.0009250693802035154,0.0070087253191754
5284,sh-r-n-a,sh-r-e_flt-n,sh-rj-e-n,0.0009057971014492752,0.0061999179723584
5285,sh-r-n-a,sh-e_flt-r-n,sh-e-r-n,0.00018986140117714062,1.1105373562e-06
5286,sh-r-n-a,sh-r-e_flt-n,sh-rj-e-n,0.0009057971014492752,0.0061999179723584
5287,sh-r-n-a,sh-r-e_flt-n,sh-rj-e-n,0.0009057971014492752,0.0061999179723584
5288,m-u-sh-r-n-a,m-u-sh-e_flt-r-n,m-u-sh-e-r-n,0.00018274853801169584,1.1105373562e-06
5289,sh-r-n-a,sh-r-o_flt-n,sh-r-o-n,0.0009250693802035154,0.0070087253191754
5290,sh-r-n-a,sh-r-o_flt-n,sh-r-o-n,0.0009250693802035154,0.0070087253191754
5291,x-a-sh-r-n-a,x-a-sh-r-o_flt-n,x-a-sh-r-o-n,0.0008163265306122451,0.0070087253191754
5292,sh-r-n-a,sh-r-o_flt-n,sh-r-o-n,0.0009250693802035154,0.0070087253191754
5293,sh-r-n-a,sh-o_flt-r-n,sh-o-r-n,0.00019069412662090003,1.0751061017e-06
5294,n-u-sh-r-n-a,n-u-sh-r-o_flt-n,n-u-sh-r-o-n,0.0008680555555555553,0.0070087253191754
5295,tj-i-sh-r-n-a,tj-i-sh-e_flt-r-n,tj-i-sh-e-r-n,0.00018274853801169584,1.1105373562e-06
5296,rj-i-sh-r-n-a,rj-i-sh-r-o_flt-n,rj-i-sh-r-o-n,0.0008680555555555553,0.0070087253191754
5297,sh-r-n-a,sh-o_flt-r-n,sh-o-r-n,0.00019069412662090003,1.0751061017e-06
5298,sh-r-n-a,sh-r-o_flt-n,sh-r-o-n,0.0009250693802035154,0.0070087253191754
5299,b-u-sh-r-n-a,b-u-sh-r-o_flt-n,b-u-sh-r-o-n,0.0008680555555555553,0.0070087253191754
5300,b-a-sh-s-a,b-a-sh-e_flt-s,b-a-sh-e-s,0.0625,0.6156949282043334
5301,sj-i-sh-s-a,sj-i-sh-o_flt-s,sj-i-sh-o-s,0.04761904761904762,0.6156949282043334
5302,sh-s-a,sh-o_flt-s,sh-o-s,0.06250000000000001,0.6156949282043334
5303,zh-a-sh-s-a,zh-a-sh-o_flt-s,zh-a-sh-o-s,0.06666666666666667,0.6156949282043334
5304,sh-s-a,sh-o_flt-s,sh-o-s,0.06250000000000001,0.6156949282043334
5305,sh-s-a,sh-e_flt-s,sh-e-s,0.02500000000000001,0.6156949282043334
5306,m-a-sh-s-a,m-a-sh-o_flt-s,m-a-sh-o-s,0.125,0.6156949282043334
5307,t-a-sh-s-a,t-a-sh-o_flt-s,t-a-sh-o-s,0.125,0.6156949282043334
5308,sh-u-sh-s-a,sh-u-sh-e_flt-s,sh-u-sh-e-s,0.04166666666666667,0.6156949282043334
5309,k-u-sh-s-a,k-u-sh-e_flt-s,k-u-sh-e-s,0.04166666666666667,0.6156949282043334
5310,m-a-sh-s-a,m-a-sh-e_flt-s,m-a-sh-e-s,0.0625,0.6156949282043334
5311,r-a-sh-s-a,r-a-sh-e_flt-s,r-a-sh-e-s,0.0625,0.6156949282043334
5312,sh-s-a,sh-e_flt-s,sh-e-s,0.02500000000000001,0.6156949282043334
5313,t-a-sh-s-a,t-a-sh-o_flt-s,t-a-sh-o-s,0.125,0.6156949282043334
5314,sh-i-sh-s-a,sh-i-sh-o_flt-s,sh-i-sh-o-s,0.08333333333333334,0.6156949282043334
5315,n-u-sh-s-a,n-u-sh-o_flt-s,n-u-sh-o-s,0.08333333333333334,0.6156949282043334
5316,l-u-sh-s-a,l-u-sh-o_flt-s,l-u-sh-o-s,0.08333333333333334,0.6156949282043334
5317,xj-i-sh-s-a,xj-i-sh-o_flt-s,xj-i-sh-o-s,0.04761904761904762,0.6156949282043334
5318,sh-t-a,sh-e_flt-t,sh-e-t,0.3333333333333333,0.6666666666666666
5319,k-a-sh-t-a,k-a-sh-o_flt-t,k-a-sh-o-t,0.5,0.6666666666666666
5320,x-a-sh-t-a,x-a-sh-e_flt-t,x-a-sh-e-t,0.16666666666666666,0.6666666666666666
5321,sj-i-sh-t-a,sj-i-sh-o_flt-t,sj-i-sh-o-t,0.16666666666666666,0.6666666666666666
5322,zj-i-sh-t-a,zj-i-sh-e_flt-t,zj-i-sh-e-t,0.16666666666666666,0.6666666666666666
5323,b-a-sh-t-a,b-a-sh-e_flt-t,b-a-sh-e-t,0.5,0.6666666666666666
5324,l-a-sh-t-a,l-a-sh-e_flt-t,l-a-sh-e-t,0.5,0.6666666666666666
5325,sh-t-a,sh-e_flt-t,sh-e-t,0.3333333333333333,0.6666666666666666
5326,bj-i-sh-t-a,bj-i-sh-e_flt-t,bj-i-sh-e-t,0.16666666666666666,0.6666666666666666
5327,sh-t-a,sh-e_flt-t,sh-e-t,0.3333333333333333,0.6666666666666666
5328,sh-t-a,sh-e_flt-t,sh-e-t,0.3333333333333333,0.6666666666666666
5329,g-a-sh-t-a,g-a-sh-e_flt-t,g-a-sh-e-t,0.5,0.6666666666666666
5330,sh-t-a,sh-o_flt-t,sh-o-t,0.5,0.6666666666666666
5331,sh-t-a,sh-o_flt-t,sh-o-t,0.5,0.6666666666666666
5332,sh-t-a,sh-e_flt-t,sh-e-t,0.3333333333333333,0.6666666666666666
5333,b-a-sh-t-a,b-a-sh-o_flt-t,b-a-sh-o-t,0.5,0.6666666666666666
5334,g-u-sh-t-a,g-u-sh-e_flt-t,g-u-sh-e-t,0.5,0.6666666666666666
5335,sh-t-a,sh-o_flt-t,sh-o-t,0.5,0.6666666666666666
5336,pj-i-sh-t-v-a,pj-i-sh-o_flt-t-v,pj-i-sh-o-t-v,0.0007251631617113852,0.0014293713871383
5337,rj-i-sh-t-v-a,rj-i-sh-e_flt-t-v,rj-i-sh-e-t-v,0.0008503401360544223,0.0014764083313308
5338,s-u-sh-t-v-a,s-u-sh-t-e_flt-v,s-u-sh-tj-e-v,0.004385964912280702,0.4737480897950991
5339,sh-t-v-a,sh-o_flt-t-v,sh-o-t-v,0.0008503401360544223,0.0014293713871383
5340,t-u-sh-t-v-a,t-u-sh-t-e_flt-v,t-u-sh-tj-e-v,0.004385964912280702,0.4737480897950991
5341,t-a-sh-t-v-a,t-a-sh-t-e_flt-v,t-a-sh-tj-e-v,0.004385964912280702,0.4737480897950991
5342,r-a-sh-t-x-a,r-a-sh-t-o_flt-x,r-a-sh-t-o-x,0.00043290043290043317,0.7386323605435123
5343,sh-t-x-a,sh-t-e_flt-x,sh-tj-e-x,0.0003987240829346094,0.5079273064350218
5344,sh-t-x-a,sh-o_flt-t-x,sh-o-t-x,6.209637357178341e-05,0.0004093487940305
5345,sh-t-x-a,sh-t-e_flt-x,sh-tj-e-x,0.0003987240829346094,0.5079273064350218
5346,sh-t-sh-a,sh-t-o_flt-sh,sh-t-o-sh,0.0001785714285714284,0.6958119165354145
5347,sh-t-sh-a,sh-o_flt-t-sh,sh-o-t-sh,3.83141762452107e-05,0.0001977819331246
5348,sh-t-sh-a,sh-e_flt-t-sh,sh-e-t-sh,3.8167938931297704e-05,0.0002080660033428
5349,l-a-sh-t-sh-a,l-a-sh-t-e_flt-sh,l-a-sh-tj-e-sh,0.00017543859649122798,0.6543012025976495
5350,sh-x-a,sh-e_flt-x,sh-e-x,0.03333333333333334,0.1479046594544864
5351,sh-x-a,sh-e_flt-x,sh-e-x,0.03333333333333334,0.1479046594544864
5352,sh-x-a,sh-e_flt-x,sh-e-x,0.03333333333333334,0.1479046594544864
5353,g-u-sh-x-a,g-u-sh-e_flt-x,g-u-sh-e-x,0.05,0.1479046594544864
5354,sh-x-a,sh-o_flt-x,sh-o-x,0.08333333333333334,0.1479046594544864
5355,r-a-sh-x-a,r-a-sh-e_flt-x,r-a-sh-e-x,0.0625,0.1479046594544864
5356,zh-a-sh-x-a,zh-a-sh-o_flt-x,zh-a-sh-o-x,0.06666666666666667,0.1479046594544864
5357,sh-x-a,sh-e_flt-x,sh-e-x,0.03333333333333334,0.1479046594544864
5358,sh-a-sh-x-a,sh-a-sh-o_flt-x,sh-a-sh-o-x,0.125,0.1479046594544864
5359,x-u-sh-x-a,x-u-sh-e_flt-x,x-u-sh-e-x,0.03333333333333334,0.1479046594544864
5360,sh-a-sh-x-a,sh-a-sh-e_flt-x,sh-a-sh-e-x,0.0625,0.1479046594544864
5361,zh-i-sh-x-a,zh-i-sh-o_flt-x,zh-i-sh-o-x,0.05555555555555556,0.1479046594544864
5362,sh-x-a,sh-e_flt-x,sh-e-x,0.03333333333333334,0.1479046594544864
5363,sh-x-a,sh-e_flt-x,sh-e-x,0.03333333333333334,0.1479046594544864
5364,r-u-sh-x-a,r-u-sh-o_flt-x,r-u-sh-o-x,0.1,0.1479046594544864
5365,zj-i-sh-x-a,zj-i-sh-o_flt-x,zj-i-sh-o-x,0.05555555555555556,0.1479046594544864
5366,m-u-sh-x-a,m-u-sh-o_flt-x,m-u-sh-o-x,0.1,0.1479046594544864
5367,mj-i-sh-x-a,mj-i-sh-e_flt-x,mj-i-sh-e-x,0.05,0.1479046594544864
5368,sh-x-a,sh-e_flt-x,sh-e-x,0.03333333333333334,0.1479046594544864
5369,sh-x-v-a,sh-x-o_flt-v,sh-x-o-v,0.0016835016835016839,0.0003572007443457
5370,sh-x-v-a,sh-x-o_flt-v,sh-x-o-v,0.0016835016835016839,0.0003572007443457
5371,sh-x-v-a,sh-x-e_flt-v,sh-xj-e-v,0.0016583747927031512,0.0002484550604578
5372,g-a-sh-x-v-a,g-a-sh-e_flt-x-v,g-a-sh-e-x-v,0.0007763975155279503,5.3272746576e-06
5373,sh-x-v-a,sh-e_flt-x-v,sh-e-x-v,0.0006006006006006007,5.3272746576e-06
5374,sh-x-v-a,sh-x-e_flt-v,sh-xj-e-v,0.0016583747927031512,0.0002484550604578
